"","X1","city","year","registered_voters","turnout","valid_vote","saadet partisi","btp","tkp","vatan partisi","chp","ak parti","dp","mhp","iyi parti","hdp","dsp","bgmz","anap","ldp","dtp","ip","hakpar","bbp","bdp","millet partisi","odp","emep","hyp","dyp","rp","sbp","shp","ydp","bagimsizlar","baskanlik sayisi","atp","genc parti","ytp","huda par","a.p.","turk parti","hkp","myp","yurtp","hepar","bp","dbp","dehap","depar","fp","hadep","sip","BAĞIMSIZLAR_vote","bagimsizlar_percent","percent_turnout","ANAP_vote","anap_percent","DSP_vote","dsp_percent","DYP_vote","dyp_percent","IDP_vote","idp_percent","MÇP_vote","mcp_percent","RP_vote","rp_percent","SHP_vote","shp_percent","prev_year","winner","prev_winner","swing","election_type","anadolu partisi","hap","has parti","hp","idp","kp","mcp","mdp","mep","mmp","sp","ydh","yeni parti","ap","birlik partisi","cgp","ckmp","cmp","demokratik parti","gp","hurriyet partisi","msp","tbp","tip","vp","ytp_1","event","event_year","cyprus","earthquake","kurdish","refugee","year_int","incumbent_vote_share","prev_winner_voteshare","event_right_after"
"239",238,"diyarbakir","1973",232364,154645,148667,NA,NA,NA,NA,45264,NA,NA,4496,NA,NA,NA,14059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1969","chp","ap",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30822,NA,8294,NA,NA,18176,NA,NA,27566,NA,NA,NA,NA,"kurdish war",1984,0,0,1,0,1973,30.4465685054518,35.4817649149195,1
"240",239,"diyarbakir","1969",201474,126097,121003,NA,NA,NA,NA,8825,NA,NA,920,NA,NA,NA,19801,NA,NA,NA,NA,NA,NA,NA,9592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1965","ap","ap",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42934,NA,NA,NA,NA,NA,3654,NA,NA,NA,3330,NA,31947,"kurdish war",1984,0,0,1,0,1969,35.4817649149195,28.8345552385424,1
"241",240,"diyarbakir","1965",181066,116391,110756,NA,NA,NA,NA,25695,NA,NA,NA,NA,NA,NA,12993,NA,NA,NA,NA,NA,NA,NA,1867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961","ap","ytp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31936,NA,NA,3799,NA,NA,NA,NA,NA,NA,8867,NA,25599,"kurdish war",1984,0,0,1,0,1965,28.8345552385424,42.7543915891922,1
"242",241,"diyarbakir","1961",166637,126841,121653,NA,NA,NA,NA,39857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1957","ytp","dp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23401,NA,NA,6331,NA,NA,NA,NA,NA,NA,NA,NA,52012,"kurdish war",1984,0,0,1,0,1961,42.7543915891922,49.1906246997056,1
"243",242,"diyarbakir","1957",168692,114471,NA,NA,NA,NA,NA,33820,NA,56309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1954","dp","dp",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,NA,NA,22466,NA,NA,NA,NA,NA,"kurdish war",1984,0,0,1,0,1957,49.1906246997056,59.2956772803058,1
"244",243,"diyarbakir","1954",132535,122955,NA,NA,NA,NA,NA,42333,NA,72907,NA,NA,NA,NA,673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1950","dp","dp",0,"parlimentary",NA,NA,NA,NA,NA,3389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kurdish war",1984,0,0,1,0,1954,59.2956772803058,52.0029831664181,1
"245",244,"diyarbakir","1950",114487,103246,NA,NA,NA,NA,NA,48000,NA,53691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dp",NA,0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kurdish war",1984,0,0,1,0,1950,52.0029831664181,NA,1
"246",245,"bursa","1977",596667,443892,431418,NA,NA,NA,NA,158364,NA,NA,12660,NA,NA,NA,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973","ap","ap",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223157,NA,5740,NA,NA,6560,NA,NA,23640,NA,1109,NA,NA,"earthquake",1999,0,1,0,0,1977,51.7263999184086,50.6719478005807,1
"247",246,"bursa","1973",470147,312841,300693,NA,NA,NA,NA,84257,NA,NA,4093,NA,NA,NA,378,NA,NA,NA,NA,NA,NA,NA,1608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1969","ap","ap",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152367,NA,6517,NA,NA,23078,NA,NA,28395,NA,NA,NA,NA,"earthquake",1999,0,1,0,0,1973,50.6719478005807,64.3184925586585,1
"248",247,"bursa","1969",406469,266725,254524,NA,NA,NA,NA,63515,NA,NA,7261,NA,NA,NA,852,NA,NA,NA,NA,NA,NA,NA,3488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1965","ap","ap",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163706,NA,NA,NA,NA,NA,8986,NA,NA,NA,5382,NA,1334,"earthquake",1999,0,1,0,0,1969,64.3184925586585,68.5689579066957,1
"249",248,"bursa","1965",386518,289574,276386,NA,NA,NA,NA,63891,NA,NA,NA,NA,NA,NA,833,NA,NA,NA,NA,NA,NA,NA,8589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961","ap","ap",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189515,NA,NA,5014,NA,NA,NA,NA,NA,NA,6019,NA,2525,"earthquake",1999,0,1,0,0,1965,68.5689579066957,63.065240827915,1
"250",249,"bursa","1961",365573,310750,298678,NA,NA,NA,NA,87410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1957","ap","dp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188362,NA,NA,16792,NA,NA,NA,NA,NA,NA,NA,NA,6114,"earthquake",1999,0,1,0,0,1961,63.065240827915,57.8563695950165,1
"251",250,"bursa","1957",338026,270653,NA,NA,NA,NA,NA,78061,NA,156590,NA,NA,NA,NA,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1954","dp","dp",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14345,NA,NA,20296,NA,NA,NA,NA,NA,"earthquake",1999,0,1,0,0,1957,57.8563695950165,61.9881003640349,1
"252",251,"bursa","1954",294004,255470,NA,NA,NA,NA,NA,76363,NA,158361,NA,NA,NA,NA,1336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1950","dp","dp",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15724,NA,NA,NA,NA,NA,NA,NA,NA,"earthquake",1999,0,1,0,0,1954,61.9881003640349,58.3858030288334,1
"253",252,"bursa","1950",257205,237121,NA,NA,NA,NA,NA,97532,NA,138445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dp",NA,0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"earthquake",1999,0,1,0,0,1950,58.3858030288334,NA,1
"254",253,"van","1977",151349,121488,116448,NA,NA,NA,NA,22569,NA,NA,3282,NA,NA,NA,33677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973","bgmz","cgp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17943,NA,13776,NA,NA,1403,NA,NA,23798,NA,NA,NA,NA,"kurdish war",1984,0,0,1,0,1977,28.9202047265732,52.3354881144466,1
"255",254,"van","1973",126766,100975,97303,NA,NA,NA,NA,10027,NA,NA,639,NA,NA,NA,5840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1969","cgp","ap",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21750,NA,50924,NA,NA,1344,NA,NA,6779,NA,NA,NA,NA,"kurdish war",1984,0,0,1,0,1973,52.3354881144466,27.2424272130183,1
"256",255,"van","1969",109600,84642,81608,NA,NA,NA,NA,8477,NA,NA,7694,NA,NA,NA,13086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1965","ap","chp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22232,NA,NA,NA,NA,NA,19276,NA,NA,NA,952,NA,9891,"kurdish war",1984,0,0,1,0,1969,27.2424272130183,45.1804361824239,1
"257",256,"van","1965",94473,74740,71438,NA,NA,NA,NA,32276,NA,NA,NA,NA,NA,NA,1641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961","chp","ytp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21585,NA,NA,NA,NA,NA,NA,NA,NA,NA,1869,NA,14067,"kurdish war",1984,0,0,1,0,1965,45.1804361824239,38.0302959537932,1
"258",257,"van","1961",80998,66577,64233,NA,NA,NA,NA,20963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1957","ytp","chp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5085,NA,NA,13757,NA,NA,NA,NA,NA,NA,NA,NA,24428,"kurdish war",1984,0,0,1,0,1961,38.0302959537932,55.9154640330079,1
"259",258,"van","1957",65756,53563,NA,NA,NA,NA,NA,29950,NA,22266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1954","chp","dp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632,NA,NA,NA,NA,NA,NA,NA,NA,"kurdish war",1984,0,0,1,0,1957,55.9154640330079,61.0693536673929,1
"260",259,"van","1954",59219,55080,NA,NA,NA,NA,NA,18507,NA,33637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1950","dp","chp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kurdish war",1984,0,0,1,0,1954,61.0693536673929,45.4741616575291,1
"261",260,"van","1950",51500,45417,NA,NA,NA,NA,NA,20653,NA,16785,NA,NA,NA,NA,10374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chp",NA,0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kurdish war",1984,0,0,1,0,1950,45.4741616575291,NA,1
"262",261,"adana","1977",673430,462806,452072,NA,NA,NA,NA,210026,NA,NA,51146,NA,NA,NA,434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973","chp","chp",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144709,NA,4965,NA,NA,8932,NA,NA,28490,2554,816,NA,NA,"refugee",2011,0,0,0,1,1977,46.4585287299368,39.846681309929,1
"263",262,"adana","1977",673430,462806,452072,NA,NA,NA,NA,210026,NA,NA,51146,NA,NA,NA,434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973","chp","chp",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144709,NA,4965,NA,NA,8932,NA,NA,28490,2554,816,NA,NA,"cyprus war",1974,1,0,0,0,1977,46.4585287299368,39.846681309929,1
"264",263,"adana","1973",471331,334512,321422,NA,NA,NA,NA,128076,NA,NA,26077,NA,NA,NA,9650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1969","chp","ap",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74264,NA,12595,NA,NA,40627,NA,NA,26270,3863,NA,NA,NA,"refugee",2011,0,0,0,1,1973,39.846681309929,42.5222612384799,1
"265",264,"adana","1973",471331,334512,321422,NA,NA,NA,NA,128076,NA,NA,26077,NA,NA,NA,9650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1969","chp","ap",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74264,NA,12595,NA,NA,40627,NA,NA,26270,3863,NA,NA,NA,"cyprus war",1974,1,0,0,0,1973,39.846681309929,42.5222612384799,1
"266",265,"adana","1969",380236,261196,250323,NA,NA,NA,NA,84335,NA,NA,21641,NA,NA,NA,4270,NA,NA,NA,NA,NA,NA,NA,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1965","ap","ap",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106443,9015,NA,NA,NA,NA,16570,NA,NA,NA,5247,NA,1062,"refugee",2011,0,0,0,1,1969,42.5222612384799,53.9494693719557,1
"267",266,"adana","1969",380236,261196,250323,NA,NA,NA,NA,84335,NA,NA,21641,NA,NA,NA,4270,NA,NA,NA,NA,NA,NA,NA,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1965","ap","ap",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106443,9015,NA,NA,NA,NA,16570,NA,NA,NA,5247,NA,1062,"cyprus war",1974,1,0,0,0,1969,42.5222612384799,53.9494693719557,1
"268",267,"adana","1965",335055,258342,248008,NA,NA,NA,NA,88229,NA,NA,NA,NA,NA,NA,442,NA,NA,NA,NA,NA,NA,NA,8628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961","ap","ap",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133799,NA,NA,5695,NA,NA,NA,NA,NA,NA,7926,NA,3289,"refugee",2011,0,0,0,1,1965,53.9494693719557,51.2967796672093,1
"269",268,"adana","1965",335055,258342,248008,NA,NA,NA,NA,88229,NA,NA,NA,NA,NA,NA,442,NA,NA,NA,NA,NA,NA,NA,8628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961","ap","ap",0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133799,NA,NA,5695,NA,NA,NA,NA,NA,NA,7926,NA,3289,"cyprus war",1974,1,0,0,0,1965,53.9494693719557,51.2967796672093,1
"270",269,"adana","1961",298069,253053,246341,NA,NA,NA,NA,108161,NA,NA,NA,NA,NA,NA,1687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1957","ap","chp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126365,NA,NA,10347,NA,NA,NA,NA,NA,NA,NA,NA,NA,"refugee",2011,0,0,0,1,1961,51.2967796672093,54.833206891864,1
"271",270,"adana","1961",298069,253053,246341,NA,NA,NA,NA,108161,NA,NA,NA,NA,NA,NA,1687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1957","ap","chp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126365,NA,NA,10347,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cyprus war",1974,1,0,0,0,1961,51.2967796672093,54.833206891864,1
"272",271,"adana","1957",298849,228037,NA,NA,NA,NA,NA,125040,NA,96197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1954","chp","dp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4897,NA,NA,695,NA,NA,NA,NA,NA,"refugee",2011,0,0,0,1,1957,54.833206891864,48.3995495495495,1
"273",272,"adana","1957",298849,228037,NA,NA,NA,NA,NA,125040,NA,96197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1954","chp","dp",1,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4897,NA,NA,695,NA,NA,NA,NA,NA,"cyprus war",1974,1,0,0,0,1957,54.833206891864,48.3995495495495,1
"274",273,"adana","1954",238293,222000,NA,NA,NA,NA,NA,99741,NA,107447,NA,NA,NA,NA,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1950","dp","dp",0,"parlimentary",NA,NA,NA,NA,NA,8178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2618,NA,NA,NA,NA,NA,NA,NA,NA,"refugee",2011,0,0,0,1,1954,48.3995495495495,52.1109453674651,1
"275",274,"adana","1954",238293,222000,NA,NA,NA,NA,NA,99741,NA,107447,NA,NA,NA,NA,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1950","dp","dp",0,"parlimentary",NA,NA,NA,NA,NA,8178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2618,NA,NA,NA,NA,NA,NA,NA,NA,"cyprus war",1974,1,0,0,0,1954,48.3995495495495,52.1109453674651,1
"276",275,"adana","1950",195544,174969,NA,NA,NA,NA,NA,77189,NA,91178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dp",NA,0,"parlimentary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"refugee",2011,0,0,0,1,1950,52.1109453674651,NA,1
